104.000000	2.46e+03	8.25e+03	13.2	-364	 365
105.000000	2.47e+03	7.88e+03	  13	-368	 368
106.000000	2.49e+03	7.51e+03	12.7	-372	 372
107.000000	2.5e+03	7.14e+03	12.5	-375	 375
108.000000	2.51e+03	6.76e+03	12.3	-378	 379
109.000000	2.52e+03	6.38e+03	12.1	-381	 382
110.000000	2.54e+03	6e+03	11.9	-385	 385
111.000000	2.55e+03	5.61e+03	11.7	-387	 388
112.000000	2.56e+03	5.22e+03	11.5	-390	 391
113.000000	2.57e+03	4.83e+03	11.3	-393	 393
114.000000	2.58e+03	4.44e+03	11.1	-396	 396
115.000000	2.59e+03	4.04e+03	10.9	-398	 398
116.000000	2.6e+03	3.64e+03	10.7	-401	 401
117.000000	2.61e+03	3.24e+03	10.5	-403	 403
118.000000	2.62e+03	2.83e+03	10.3	-405	 406
119.000000	2.63e+03	2.43e+03	10.1	-408	 408
120.000000	2.64e+03	2.02e+03	9.91	-410	 410
121.000000	2.65e+03	1.61e+03	9.73	-412	 412
122.000000	2.66e+03	1.2e+03	9.54	-414	 414
123.000000	2.67e+03	 781	9.36	-416	 416
124.000000	2.68e+03	 364	9.19	-418	 418
125.000000	2.69e+03	-54.3	9.01	-419	 419
