5.700000	 265	4.92e+03	41.7	 745	 747
5.800000	 270	4.99e+03	41.6	 742	 743
5.900000	 274	5.06e+03	41.4	 738	 739
6.000000	 278	5.14e+03	41.3	 735	 736
6.100000	 282	5.21e+03	41.1	 731	 733
6.200000	 286	5.28e+03	  41	 728	 729
6.300000	 290	5.36e+03	40.9	 725	 726
6.400000	 294	5.43e+03	40.7	 721	 722
6.500000	 298	5.5e+03	40.6	 718	 719
6.600000	 302	5.57e+03	40.5	 714	 716
6.700000	 306	5.64e+03	40.3	 711	 712
6.800000	 310	5.71e+03	40.2	 708	 709
6.900000	 314	5.79e+03	40.1	 704	 706
7.000000	 318	5.86e+03	39.9	 701	 702
7.100000	 322	5.93e+03	39.8	 698	 699
7.200000	 326	6e+03	39.7	 695	 696
7.300000	 330	6.06e+03	39.5	 692	 693
7.400000	 334	6.13e+03	39.4	 688	 690
7.500000	 338	6.2e+03	39.3	 685	 686
7.600000	 342	6.27e+03	39.2	 682	 683
7.700000	 346	6.34e+03	39.1	 679	 680
7.800000	 350	6.41e+03	38.9	 676	 677
7.900000	 354	6.47e+03	38.8	 673	 674
8.000000	 358	6.54e+03	38.7	 670	 671
8.100000	 362	6.61e+03	38.6	 667	 668
8.200000	 365	6.67e+03	38.4	 664	 665
8.300000	 369	6.74e+03	38.3	 661	 662
8.400000	 373	6.81e+03	38.2	 658	 659
8.500000	 377	6.87e+03	38.1	 655	 656
8.600000	 381	6.94e+03	  38	 652	 653
8.700000	 385	7e+03	37.9	 649	 650
8.800000	 388	7.07e+03	37.8	 646	 647
8.900000	 392	7.13e+03	37.6	 643	 644
9.000000	 396	7.2e+03	37.5	 640	 641
9.100000	 400	7.26e+03	37.4	 637	 638
9.200000	 403	7.32e+03	37.3	 634	 635
9.300000	 407	7.39e+03	37.2	 632	 633
9.400000	 411	7.45e+03	37.1	 629	 630
9.500000	 414	7.51e+03	  37	 626	 627
9.600000	 418	7.57e+03	36.9	 623	 624
9.700000	 422	7.64e+03	36.8	 620	 621
9.800000	 426	7.7e+03	36.7	 618	 619
9.900000	 429	7.76e+03	36.6	 615	 616
10.000000	 433	7.82e+03	36.5	 612	 613
10.100000	 436	7.88e+03	36.4	 609	 611
10.200000	 440	7.94e+03	36.3	 607	 608
10.300000	 444	8e+03	36.2	 604	 605
10.400000	 447	8.06e+03	36.1	 601	 603
10.500000	 451	8.12e+03	  36	 599	 600
10.600000	 455	8.18e+03	35.9	 596	 597
10.700000	 458	8.24e+03	35.8	 594	 595
10.800000	 462	8.3e+03	35.7	 591	 592
10.900000	 465	8.36e+03	35.6	 588	 589
11.000000	 469	8.42e+03	35.5	 586	 587
11.100000	 472	8.48e+03	35.4	 583	 584
11.200000	 476	8.54e+03	35.3	 581	 582
11.300000	 479	8.6e+03	35.2	 578	 579
11.400000	 483	8.65e+03	35.1	 576	 577
11.500000	 486	8.71e+03	  35	 573	 574
11.600000	 490	8.77e+03	34.9	 571	 572
11.700000	 493	8.82e+03	34.8	 568	 569
11.800000	 497	8.88e+03	34.7	 566	 567
11.900000	 500	8.94e+03	34.6	 563	 564
12.000000	 504	8.99e+03	34.5	 561	 562
12.100000	 507	9.05e+03	34.5	 558	 559
12.200000	 511	9.11e+03	34.4	 556	 557
12.300000	 514	9.16e+03	34.3	 554	 555
12.400000	 518	9.22e+03	34.2	 551	 552
12.500000	 521	9.27e+03	34.1	 549	 550
12.600000	 524	9.33e+03	  34	 546	 548
12.700000	 528	9.38e+03	33.9	 544	 545
12.800000	 531	9.43e+03	33.8	 542	 543
12.900000	 535	9.49e+03	33.8	 539	 540
13.000000	 538	9.54e+03	33.7	 537	 538
13.100000	 541	9.6e+03	33.6	 535	 536
13.200000	 545	9.65e+03	33.5	 533	 534
13.300000	 548	9.7e+03	33.4	 530	 531
13.400000	 551	9.76e+03	33.4	 528	 529
13.500000	 555	9.81e+03	33.3	 526	 527
13.600000	 558	9.86e+03	33.2	 523	 524
13.700000	 561	9.91e+03	33.1	 521	 522
13.800000	 565	9.97e+03	  33	 519	 520
13.900000	 568	1e+04	  33	 517	 518
14.000000	 571	1.01e+04	32.9	 515	 516
14.100000	 574	1.01e+04	32.8	 512	 513
14.200000	 578	1.02e+04	32.7	 510	 511
14.300000	 581	1.02e+04	32.6	 508	 509
14.400000	 584	1.03e+04	32.6	 506	 507
14.500000	 588	1.03e+04	32.5	 504	 505
14.600000	 591	1.04e+04	32.4	 501	 503
14.700000	 594	1.04e+04	32.3	 499	 500
14.800000	 597	1.05e+04	32.3	 497	 498
14.900000	 600	1.05e+04	32.2	 495	 496
15.000000	 604	1.06e+04	32.1	 493	 494
15.100000	 607	1.06e+04	  32	 491	 492
15.200000	 610	1.07e+04	  32	 489	 490
15.300000	 613	1.07e+04	31.9	 487	 488
15.400000	 616	1.08e+04	31.8	 485	 486
15.500000	 620	1.08e+04	31.8	 483	 484
15.600000	 623	1.09e+04	31.7	 481	 482
15.700000	 626	1.09e+04	31.6	 479	 480
15.800000	 629	1.1e+04	31.5	 476	 478
15.900000	 632	1.1e+04	31.5	 474	 475
16.000000	 635	1.11e+04	31.4	 472	 473
16.100000	 639	1.11e+04	31.3	 470	 471
16.200000	 642	1.11e+04	31.3	 468	 469
16.300000	 645	1.12e+04	31.2	 466	 467
16.400000	 648	1.12e+04	31.1	 464	 466
16.500000	 651	1.13e+04	31.1	 462	 464
16.600000	 654	1.13e+04	  31	 461	 462
16.700000	 657	1.14e+04	30.9	 459	 460
16.800000	 660	1.14e+04	30.9	 457	 458
16.900000	 663	1.15e+04	30.8	 455	 456
17.000000	 666	1.15e+04	30.7	 453	 454
17.100000	 670	1.16e+04	30.7	 451	 452
17.200000	 673	1.16e+04	30.6	 449	 450
17.300000	 676	1.17e+04	30.6	 447	 448
17.400000	 679	1.17e+04	30.5	 445	 446
17.500000	 682	1.17e+04	30.4	 443	 444
17.600000	 685	1.18e+04	30.4	 441	 442
17.700000	 688	1.18e+04	30.3	 439	 440
17.800000	 691	1.19e+04	30.2	 438	 439
17.900000	 694	1.19e+04	30.2	 436	 437
18.000000	 697	1.2e+04	30.1	 434	 435
18.100000	 700	1.2e+04	30.1	 432	 433
18.200000	 703	1.2e+04	  30	 430	 431
18.300000	 706	1.21e+04	29.9	 428	 429
18.400000	 709	1.21e+04	29.9	 427	 428
18.500000	 712	1.22e+04	29.8	 425	 426
18.600000	 715	1.22e+04	29.8	 423	 424
18.700000	 718	1.23e+04	29.7	 421	 422
18.800000	 721	1.23e+04	29.7	 419	 420
18.900000	 724	1.23e+04	29.6	 418	 419
19.000000	 727	1.24e+04	29.5	 416	 417
19.100000	 730	1.24e+04	29.5	 414	 415
19.200000	 733	1.25e+04	29.4	 412	 413
19.300000	 736	1.25e+04	29.4	 410	 411
19.400000	 739	1.26e+04	29.3	 409	 410
19.500000	 741	1.26e+04	29.3	 407	 408
19.600000	 744	1.26e+04	29.2	 405	 406
19.700000	 747	1.27e+04	29.1	 403	 404
19.800000	 750	1.27e+04	29.1	 402	 403
19.900000	 753	1.28e+04	  29	 400	 401
20.000000	 756	1.28e+04	  29	 398	 399
20.100000	 759	1.28e+04	28.9	 397	 398
20.200000	 762	1.29e+04	28.9	 395	 396
20.300000	 765	1.29e+04	28.8	 393	 394
20.400000	 768	1.3e+04	28.8	 391	 393
20.500000	 770	1.3e+04	28.7	 390	 391
20.600000	 773	1.3e+04	28.7	 388	 389
20.700000	 776	1.31e+04	28.6	 386	 387
20.800000	 779	1.31e+04	28.6	 385	 386
20.900000	 782	1.31e+04	28.5	 383	 384
21.000000	 785	1.32e+04	28.5	 381	 382
21.100000	 788	1.32e+04	28.4	 380	 381
21.200000	 790	1.33e+04	28.4	 378	 379
21.300000	 793	1.33e+04	28.3	 377	 378
21.400000	 796	1.33e+04	28.3	 375	 376
21.500000	 799	1.34e+04	28.2	 373	 374
21.600000	 802	1.34e+04	28.2	 372	 373
21.700000	 805	1.34e+04	28.1	 370	 371
21.800000	 807	1.35e+04	28.1	 368	 369
21.900000	 810	1.35e+04	  28	 367	 368
22.000000	 813	1.36e+04	  28	 365	 366
22.100000	 816	1.36e+04	27.9	 364	 365
22.200000	 819	1.36e+04	27.9	 362	 363
22.300000	 821	1.37e+04	27.8	 360	 361
22.400000	 824	1.37e+04	27.8	 359	 360
22.500000	 827	1.37e+04	27.8	 357	 358
22.600000	 830	1.38e+04	27.7	 356	 357
22.700000	 832	1.38e+04	27.7	 354	 355
22.800000	 835	1.38e+04	27.6	 353	 354
22.900000	 838	1.39e+04	27.6	 351	 352
23.000000	 841	1.39e+04	27.5	 349	 351
23.100000	 843	1.39e+04	27.5	 348	 349
23.200000	 846	1.4e+04	27.4	 346	 347
23.300000	 849	1.4e+04	27.4	 345	 346
23.400000	 852	1.41e+04	27.3	 343	 344
23.500000	 854	1.41e+04	27.3	 342	 343
23.600000	 857	1.41e+04	27.3	 340	 341
23.700000	 860	1.42e+04	27.2	 339	 340
23.800000	 863	1.42e+04	27.2	 337	 338
23.900000	 865	1.42e+04	27.1	 336	 337
24.000000	 868	1.43e+04	27.1	 334	 335
24.100000	 871	1.43e+04	27.1	 333	 334
24.200000	 873	1.43e+04	  27	 331	 332
24.300000	 876	1.44e+04	  27	 330	 331
24.400000	 879	1.44e+04	26.9	 328	 329
24.500000	 882	1.44e+04	26.9	 327	 328
24.600000	 884	1.45e+04	26.8	 325	 326
24.700000	 887	1.45e+04	26.8	 324	 325
24.800000	 890	1.45e+04	26.8	 322	 324
24.900000	 892	1.45e+04	26.7	 321	 322
25.000000	 895	1.46e+04	26.7	 320	 321
25.100000	 898	1.46e+04	26.6	 318	 319
25.200000	 900	1.46e+04	26.6	 317	 318
25.300000	 903	1.47e+04	26.6	 315	 316
25.400000	 906	1.47e+04	26.5	 314	 315
25.500000	 908	1.47e+04	26.5	 312	 313
25.600000	 911	1.48e+04	26.5	 311	 312
25.700000	 913	1.48e+04	26.4	 309	 311
25.800000	 916	1.48e+04	26.4	 308	 309
25.900000	 919	1.49e+04	26.3	 307	 308
26.000000	 921	1.49e+04	26.3	 305	 306
26.100000	 924	1.49e+04	26.3	 304	 305
26.200000	 927	1.5e+04	26.2	 302	 304
26.300000	 929	1.5e+04	26.2	 301	 302
26.400000	 932	1.5e+04	26.2	 300	 301
26.500000	 935	1.5e+04	26.1	 298	 299
26.600000	 937	1.51e+04	26.1	 297	 298
26.700000	 940	1.51e+04	26.1	 295	 297
26.800000	 942	1.51e+04	  26	 294	 295
26.900000	 945	1.52e+04	  26	 293	 294
27.000000	 948	1.52e+04	25.9	 291	 292
27.100000	 950	1.52e+04	25.9	 290	 291
27.200000	 953	1.52e+04	25.9	 289	 290
27.300000	 955	1.53e+04	25.8	 287	 288
27.400000	 958	1.53e+04	25.8	 286	 287
27.500000	 960	1.53e+04	25.8	 284	 286
27.600000	 963	1.54e+04	25.7	 283	 284
27.700000	 966	1.54e+04	25.7	 282	 283
27.800000	 968	1.54e+04	25.7	 280	 282
27.900000	 971	1.54e+04	25.6	 279	 280
28.000000	 973	1.55e+04	25.6	 278	 279
28.100000	 976	1.55e+04	25.6	 276	 278
28.200000	 978	1.55e+04	25.5	 275	 276
28.300000	 981	1.56e+04	25.5	 274	 275
28.400000	 984	1.56e+04	25.5	 272	 274
28.500000	 986	1.56e+04	25.4	 271	 272
28.600000	 989	1.56e+04	25.4	 270	 271
28.700000	 991	1.57e+04	25.4	 268	 270
28.800000	 994	1.57e+04	25.3	 267	 268
28.900000	 996	1.57e+04	25.3	 266	 267
29.000000	 999	1.57e+04	25.3	 265	 266
29.100000	1e+03	1.58e+04	25.3	 263	 264
29.200000	1e+03	1.58e+04	25.2	 262	 263
29.300000	1.01e+03	1.58e+04	25.2	 261	 262
29.400000	1.01e+03	1.59e+04	25.2	 259	 261
29.500000	1.01e+03	1.59e+04	25.1	 258	 259
29.600000	1.01e+03	1.59e+04	25.1	 257	 258
29.700000	1.02e+03	1.59e+04	25.1	 255	 257
29.800000	1.02e+03	1.6e+04	  25	 254	 255
29.900000	1.02e+03	1.6e+04	  25	 253	 254
30.000000	1.02e+03	1.6e+04	  25	 252	 253
30.100000	1.03e+03	1.6e+04	  25	 250	 252
30.200000	1.03e+03	1.61e+04	24.9	 249	 250
30.300000	1.03e+03	1.61e+04	24.9	 248	 249
30.400000	1.03e+03	1.61e+04	24.9	 247	 248
30.500000	1.04e+03	1.61e+04	24.8	 245	 247
30.600000	1.04e+03	1.62e+04	24.8	 244	 245
30.700000	1.04e+03	1.62e+04	24.8	 243	 244
30.800000	1.04e+03	1.62e+04	24.8	 242	 243
30.900000	1.05e+03	1.62e+04	24.7	 240	 242
31.000000	1.05e+03	1.63e+04	24.7	 239	 240
31.100000	1.05e+03	1.63e+04	24.7	 238	 239
31.200000	1.05e+03	1.63e+04	24.6	 237	 238
31.300000	1.06e+03	1.63e+04	24.6	 235	 237
31.400000	1.06e+03	1.63e+04	24.6	 234	 235
31.500000	1.06e+03	1.64e+04	24.6	 233	 234
31.600000	1.06e+03	1.64e+04	24.5	 232	 233
31.700000	1.07e+03	1.64e+04	24.5	 230	 232
31.800000	1.07e+03	1.64e+04	24.5	 229	 230
31.900000	1.07e+03	1.65e+04	24.5	 228	 229
32.000000	1.07e+03	1.65e+04	24.4	 227	 228
32.100000	1.08e+03	1.65e+04	24.4	 226	 227
32.200000	1.08e+03	1.65e+04	24.4	 224	 226
32.300000	1.08e+03	1.66e+04	24.4	 223	 224
32.400000	1.08e+03	1.66e+04	24.3	 222	 223
32.500000	1.09e+03	1.66e+04	24.3	 221	 222
32.600000	1.09e+03	1.66e+04	24.3	 219	 221
32.700000	1.09e+03	1.66e+04	24.3	 218	 220
32.800000	1.09e+03	1.67e+04	24.2	 217	 218
32.900000	1.1e+03	1.67e+04	24.2	 216	 217
33.000000	1.1e+03	1.67e+04	24.2	 215	 216
33.100000	1.1e+03	1.67e+04	24.2	 213	 215
33.200000	1.1e+03	1.67e+04	24.1	 212	 214
33.300000	1.1e+03	1.68e+04	24.1	 211	 212
33.400000	1.11e+03	1.68e+04	24.1	 210	 211
33.500000	1.11e+03	1.68e+04	24.1	 209	 210
33.600000	1.11e+03	1.68e+04	  24	 208	 209
33.700000	1.11e+03	1.69e+04	  24	 206	 208
33.800000	1.12e+03	1.69e+04	  24	 205	 207
33.900000	1.12e+03	1.69e+04	  24	 204	 205
34.000000	1.12e+03	1.69e+04	  24	 203	 204
34.100000	1.12e+03	1.69e+04	23.9	 202	 203
34.200000	1.13e+03	1.7e+04	23.9	 201	 202
34.300000	1.13e+03	1.7e+04	23.9	 199	 201
34.400000	1.13e+03	1.7e+04	23.9	 198	 200
34.500000	1.13e+03	1.7e+04	23.8	 197	 198
34.600000	1.14e+03	1.7e+04	23.8	 196	 197
34.700000	1.14e+03	1.71e+04	23.8	 195	 196
34.800000	1.14e+03	1.71e+04	23.8	 194	 195
34.900000	1.14e+03	1.71e+04	23.8	 192	 194
35.000000	1.15e+03	1.71e+04	23.7	 191	 193
35.100000	1.15e+03	1.71e+04	23.7	 190	 192
35.200000	1.15e+03	1.71e+04	23.7	 189	 190
35.300000	1.15e+03	1.72e+04	23.7	 188	 189
35.400000	1.15e+03	1.72e+04	23.7	 187	 188
35.500000	1.16e+03	1.72e+04	23.6	 186	 187
35.600000	1.16e+03	1.72e+04	23.6	 184	 186
35.700000	1.16e+03	1.72e+04	23.6	 183	 185
35.800000	1.16e+03	1.73e+04	23.6	 182	 184
35.900000	1.17e+03	1.73e+04	23.6	 181	 182
36.000000	1.17e+03	1.73e+04	23.5	 180	 181
36.100000	1.17e+03	1.73e+04	23.5	 179	 180
36.200000	1.17e+03	1.73e+04	23.5	 178	 179
36.300000	1.18e+03	1.73e+04	23.5	 176	 178
36.400000	1.18e+03	1.74e+04	23.5	 175	 177
36.500000	1.18e+03	1.74e+04	23.4	 174	 176
36.600000	1.18e+03	1.74e+04	23.4	 173	 175
36.700000	1.19e+03	1.74e+04	23.4	 172	 174
36.800000	1.19e+03	1.74e+04	23.4	 171	 172
36.900000	1.19e+03	1.75e+04	23.4	 170	 171
37.000000	1.19e+03	1.75e+04	23.3	 169	 170
37.100000	1.19e+03	1.75e+04	23.3	 168	 169
37.200000	1.2e+03	1.75e+04	23.3	 166	 168
37.300000	1.2e+03	1.75e+04	23.3	 165	 167
37.400000	1.2e+03	1.75e+04	23.3	 164	 166
37.500000	1.2e+03	1.76e+04	23.3	 163	 165
37.600000	1.21e+03	1.76e+04	23.2	 162	 164
37.700000	1.21e+03	1.76e+04	23.2	 161	 163
37.800000	1.21e+03	1.76e+04	23.2	 160	 161
37.900000	1.21e+03	1.76e+04	23.2	 159	 160
38.000000	1.22e+03	1.76e+04	23.2	 158	 159
38.100000	1.22e+03	1.76e+04	23.2	 156	 158
38.200000	1.22e+03	1.77e+04	23.1	 155	 157
38.300000	1.22e+03	1.77e+04	23.1	 154	 156
38.400000	1.23e+03	1.77e+04	23.1	 153	 155
38.500000	1.23e+03	1.77e+04	23.1	 152	 154
38.600000	1.23e+03	1.77e+04	23.1	 151	 153
38.700000	1.23e+03	1.77e+04	23.1	 150	 152
38.800000	1.23e+03	1.78e+04	  23	 149	 151
38.900000	1.24e+03	1.78e+04	  23	 148	 150
39.000000	1.24e+03	1.78e+04	  23	 147	 148
39.100000	1.24e+03	1.78e+04	  23	 146	 147
39.200000	1.24e+03	1.78e+04	  23	 145	 146
39.300000	1.25e+03	1.78e+04	  23	 143	 145
39.400000	1.25e+03	1.78e+04	22.9	 142	 144
39.500000	1.25e+03	1.79e+04	22.9	 141	 143
39.600000	1.25e+03	1.79e+04	22.9	 140	 142
39.700000	1.26e+03	1.79e+04	22.9	 139	 141
39.800000	1.26e+03	1.79e+04	22.9	 138	 140
39.900000	1.26e+03	1.79e+04	22.9	 137	 139
40.000000	1.26e+03	1.79e+04	22.9	 136	 138
40.100000	1.26e+03	1.79e+04	22.8	 135	 137
40.200000	1.27e+03	1.8e+04	22.8	 134	 136
40.300000	1.27e+03	1.8e+04	22.8	 133	 135
40.400000	1.27e+03	1.8e+04	22.8	 132	 134
40.500000	1.27e+03	1.8e+04	22.8	 131	 133
40.600000	1.28e+03	1.8e+04	22.8	 130	 132
40.700000	1.28e+03	1.8e+04	22.8	 129	 131
40.800000	1.28e+03	1.8e+04	22.7	 127	 129
40.900000	1.28e+03	1.8e+04	22.7	 126	 128
41.000000	1.28e+03	1.81e+04	22.7	 125	 127
41.100000	1.29e+03	1.81e+04	22.7	 124	 126
41.200000	1.29e+03	1.81e+04	22.7	 123	 125
41.300000	1.29e+03	1.81e+04	22.7	 122	 124
41.400000	1.29e+03	1.81e+04	22.7	 121	 123
41.500000	1.3e+03	1.81e+04	22.6	 120	 122
41.600000	1.3e+03	1.81e+04	22.6	 119	 121
41.700000	1.3e+03	1.81e+04	22.6	 118	 120
41.800000	1.3e+03	1.82e+04	22.6	 117	 119
41.900000	1.31e+03	1.82e+04	22.6	 116	 118
42.000000	1.31e+03	1.82e+04	22.6	 115	 117
42.100000	1.31e+03	1.82e+04	22.6	 114	 116
42.200000	1.31e+03	1.82e+04	22.6	 113	 115
42.300000	1.31e+03	1.82e+04	22.6	 112	 114
42.400000	1.32e+03	1.82e+04	22.5	 111	 113
42.500000	1.32e+03	1.82e+04	22.5	 110	 112
42.600000	1.32e+03	1.82e+04	22.5	 109	 111
42.700000	1.32e+03	1.83e+04	22.5	 108	 110
42.800000	1.33e+03	1.83e+04	22.5	 107	 109
42.900000	1.33e+03	1.83e+04	22.5	 106	 108
43.000000	1.33e+03	1.83e+04	22.5	 105	 107
43.100000	1.33e+03	1.83e+04	22.5	 103	 106
43.200000	1.33e+03	1.83e+04	22.4	 102	 105
43.300000	1.34e+03	1.83e+04	22.4	 101	 104
43.400000	1.34e+03	1.83e+04	22.4	 100	 103
43.500000	1.34e+03	1.83e+04	22.4	99.4	 102
43.600000	1.34e+03	1.83e+04	22.4	98.3	 101
43.700000	1.35e+03	1.84e+04	22.4	97.3	99.8
43.800000	1.35e+03	1.84e+04	22.4	96.3	98.8
43.900000	1.35e+03	1.84e+04	22.4	95.3	97.8
44.000000	1.35e+03	1.84e+04	22.4	94.2	96.8
44.100000	1.35e+03	1.84e+04	22.4	93.2	95.9
44.200000	1.36e+03	1.84e+04	22.3	92.2	94.9
44.300000	1.36e+03	1.84e+04	22.3	91.2	93.9
44.400000	1.36e+03	1.84e+04	22.3	90.1	92.9
44.500000	1.36e+03	1.84e+04	22.3	89.1	91.9
44.600000	1.37e+03	1.84e+04	22.3	88.1	90.9
44.700000	1.37e+03	1.84e+04	22.3	87.1	89.9
44.800000	1.37e+03	1.85e+04	22.3	86.1	88.9
44.900000	1.37e+03	1.85e+04	22.3	85.1	87.9
45.000000	1.37e+03	1.85e+04	22.3	84.1	  87
45.100000	1.38e+03	1.85e+04	22.3	  83	  86
45.200000	1.38e+03	1.85e+04	22.3	  82	  85
45.300000	1.38e+03	1.85e+04	22.2	  81	  84
45.400000	1.38e+03	1.85e+04	22.2	  80	  83
45.500000	1.39e+03	1.85e+04	22.2	  79	82.1
45.600000	1.39e+03	1.85e+04	22.2	  78	81.1
45.700000	1.39e+03	1.85e+04	22.2	  77	80.1
45.800000	1.39e+03	1.85e+04	22.2	  76	79.1
45.900000	1.39e+03	1.85e+04	22.2	  75	78.2
46.000000	1.4e+03	1.86e+04	22.2	73.9	77.2
46.100000	1.4e+03	1.86e+04	22.2	72.9	76.2
46.200000	1.4e+03	1.86e+04	22.2	71.9	75.3
46.300000	1.4e+03	1.86e+04	22.2	70.9	74.3
46.400000	1.41e+03	1.86e+04	22.2	69.9	73.4
46.500000	1.41e+03	1.86e+04	22.1	68.9	72.4
46.600000	1.41e+03	1.86e+04	22.1	67.9	71.4
46.700000	1.41e+03	1.86e+04	22.1	66.9	70.5
46.800000	1.41e+03	1.86e+04	22.1	65.9	69.5
46.900000	1.42e+03	1.86e+04	22.1	64.9	68.6
47.000000	1.42e+03	1.86e+04	22.1	63.9	67.6
47.100000	1.42e+03	1.86e+04	22.1	62.9	66.7
47.200000	1.42e+03	1.86e+04	22.1	61.9	65.7
47.300000	1.43e+03	1.86e+04	22.1	60.9	64.8
47.400000	1.43e+03	1.86e+04	22.1	59.9	63.9
47.500000	1.43e+03	1.87e+04	22.1	58.9	62.9
47.600000	1.43e+03	1.87e+04	22.1	57.9	  62
47.700000	1.43e+03	1.87e+04	22.1	56.9	61.1
47.800000	1.44e+03	1.87e+04	22.1	55.9	60.1
47.900000	1.44e+03	1.87e+04	22.1	54.9	59.2
48.000000	1.44e+03	1.87e+04	  22	53.9	58.3
48.100000	1.44e+03	1.87e+04	  22	52.9	57.4
48.200000	1.45e+03	1.87e+04	  22	  52	56.4
48.300000	1.45e+03	1.87e+04	  22	  51	55.5
48.400000	1.45e+03	1.87e+04	  22	  50	54.6
48.500000	1.45e+03	1.87e+04	  22	  49	53.7
48.600000	1.45e+03	1.87e+04	  22	  48	52.8
48.700000	1.46e+03	1.87e+04	  22	  47	51.9
48.800000	1.46e+03	1.87e+04	  22	  46	  51
48.900000	1.46e+03	1.87e+04	  22	  45	50.1
49.000000	1.46e+03	1.87e+04	  22	  44	49.2
49.100000	1.47e+03	1.87e+04	  22	  43	48.3
49.200000	1.47e+03	1.87e+04	  22	  42	47.4
49.300000	1.47e+03	1.87e+04	  22	41.1	46.6
49.400000	1.47e+03	1.87e+04	  22	40.1	45.7
49.500000	1.47e+03	1.88e+04	  22	39.1	44.8
49.600000	1.48e+03	1.88e+04	  22	38.1	  44
49.700000	1.48e+03	1.88e+04	  22	37.1	43.1
49.800000	1.48e+03	1.88e+04	  22	36.1	42.3
49.900000	1.48e+03	1.88e+04	  22	35.1	41.4
50.000000	1.48e+03	1.88e+04	21.9	34.1	40.6
50.100000	1.49e+03	1.88e+04	21.9	33.2	39.8
50.200000	1.49e+03	1.88e+04	21.9	32.2	38.9
50.300000	1.49e+03	1.88e+04	21.9	31.2	38.1
50.400000	1.49e+03	1.88e+04	21.9	30.2	37.3
50.500000	1.5e+03	1.88e+04	21.9	29.2	36.5
50.600000	1.5e+03	1.88e+04	21.9	28.2	35.7
50.700000	1.5e+03	1.88e+04	21.9	27.2	  35
50.800000	1.5e+03	1.88e+04	21.9	26.3	34.2
50.900000	1.5e+03	1.88e+04	21.9	25.3	33.4
51.000000	1.51e+03	1.88e+04	21.9	24.3	32.7
51.100000	1.51e+03	1.88e+04	21.9	23.3	  32
51.200000	1.51e+03	1.88e+04	21.9	22.3	31.3
51.300000	1.51e+03	1.88e+04	21.9	21.3	30.6
51.400000	1.52e+03	1.88e+04	21.9	20.4	29.9
51.500000	1.52e+03	1.88e+04	21.9	19.4	29.2
51.600000	1.52e+03	1.88e+04	21.9	18.4	28.6
51.700000	1.52e+03	1.88e+04	21.9	17.4	  28
51.800000	1.52e+03	1.88e+04	21.9	16.4	27.4
51.900000	1.53e+03	1.88e+04	21.9	15.4	26.8
52.000000	1.53e+03	1.88e+04	21.9	14.5	26.2
52.100000	1.53e+03	1.88e+04	21.9	13.5	25.7
